Case_number,AER_form,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals_affected,Animals_treated,Animals_died,date,source_file,year
USA-ZZELANCO-US2024_002186,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000302655&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,MALE,Dog,Retriever - Labrador,"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet","Bacterial skin infection NOS, Erythema (for urticaria see Immune SOC), Licking",1,1,NA,2024-02-01T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_002243,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000331226&_xt=AER&_xf=pdf""> AER </a>",Other,United States,MALE,Dog,Spaniel - Cocker American,Galliprant 20 mg - Tablet,Lack of efficacy - NOS,1,1,NA,2024-03-28T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_002358,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000328765&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,FEMALE,Dog,Retriever - Labrador,Galliprant 100 mg - Tablet,Seizure NOS,1,1,NA,2024-03-25T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_002367,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000298730&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,FEMALE,Dog,Retriever - Labrador,Galliprant 100 mg - Tablet,"Nystagmus, Vestibular disorder NOS",1,1,NA,2024-01-24T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_002454,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000298045&_xt=AER&_xf=pdf""> AER </a>",Other,United States,UNKNOWN,Dog,Dog (unknown),"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Diarrhoea,1,1,NA,2024-01-23T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_002613,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000304842&_xt=AER&_xf=pdf""> AER </a>",Patient,United States,FEMALE,Human,Unknown,Galliprant 20 mg - Tablet,"Feeling sleepy, Loose stool",1,1,NA,2024-02-06T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_002775,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000301501&_xt=AER&_xf=pdf""> AER </a>",Animal owner,United States,MALE,Dog,Retriever - Golden,Galliprant 60 mg - Tablet,"Blood in faeces, Constipation",1,1,NA,2024-01-31T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_002846,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000303079&_xt=AER&_xf=pdf""> AER </a>",Other,United States,FEMALE,Dog,Shih Tzu,"Bravecto 1000 mg - Chewable tablet, Bravecto 1000 mg - Spot-on solution, Bravecto 112.5 mg - Chewable tablet, Bravecto 112.5 mg - Spot-on solution (cats), Bravecto 112.5 mg - Spot-on solution (dogs), Bravecto 1400 mg - Chewable tablet, Bravecto 1400 mg - Spot-on solution, Bravecto 150 mg/ml - Powder and solvent for suspension for injection, Bravecto 250 mg  Chewable tablet, Bravecto 250 mg - Spot-on solution (cats), Bravecto 250 mg - Spot-on solution (dogs), Bravecto 500 mg - Chewable tablet, Bravecto 500 mg - Spot-on solution (cats), Bravecto 500 mg - Spot-on solution (dogs), Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet","Anaphylaxis, Breathing difficulty, Lethargy (see also Central nervous system depression in Neurological), Low blood pressure, Pale mucous membrane, Uncomfortable",1,1,NA,2024-02-02T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_003056,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000301927&_xt=AER&_xf=pdf""> AER </a>",Other,United States,FEMALE,Dog,Beagle,"DRONTAL PLUS SABOR, DRONTAL PLUS SABOR PARA PERROS GRANDES, Galliprant 60 mg - Tablet, INTERCEPTOR PLUS compresse rivestite da 23 mg/460 mg per cani, PROGRAM Plus","High blood pressure, Lack of efficacy (endoparasite) - whipworm, Pica NOS",1,1,NA,2024-01-31T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_003301,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000303173&_xt=AER&_xf=pdf""> AER </a>",Animal owner,United States,FEMALE,Dog,Rottweiler,Galliprant 100 mg - Tablet,"Lack of efficacy - NOS, Lethargy (see also Central nervous system depression in Neurological), Product defect NOS",1,1,NA,2024-02-04T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_003362,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000303969&_xt=AER&_xf=pdf""> AER </a>",Animal owner,United States,MALE,Dog,Retriever - Labrador,Galliprant 20 mg - Tablet,Arrhythmia,1,1,NA,2024-02-05T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_003561,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000302676&_xt=AER&_xf=pdf""> AER </a>",Other,United States,MALE,Dog,Retriever - Labrador,Galliprant 60 mg - Tablet,Vomiting,1,1,NA,2024-02-01T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_003611,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000305403&_xt=AER&_xf=pdf""> AER </a>",Other,United States,FEMALE,Dog,Crossbred Canine/dog,Galliprant 20 mg - Tablet,"Blood in urine, Cystitis, Pruritus, Urinary tract infection",1,1,NA,2024-02-07T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_003831,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000303117&_xt=AER&_xf=pdf""> AER </a>",Other,United States,FEMALE,Dog,Shih Tzu,"Bravecto 1000 mg - Chewable tablet, Bravecto 1000 mg - Spot-on solution, Bravecto 112.5 mg - Chewable tablet, Bravecto 112.5 mg - Spot-on solution (cats), Bravecto 112.5 mg - Spot-on solution (dogs), Bravecto 1400 mg - Chewable tablet, Bravecto 1400 mg - Spot-on solution, Bravecto 150 mg/ml - Powder and solvent for suspension for injection, Bravecto 250 mg  Chewable tablet, Bravecto 250 mg - Spot-on solution (cats), Bravecto 250 mg - Spot-on solution (dogs), Bravecto 500 mg - Chewable tablet, Bravecto 500 mg - Spot-on solution (cats), Bravecto 500 mg - Spot-on solution (dogs), Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Eye disorder NOS (for Photophobia see neurological),1,1,NA,2024-02-02T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_003875,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000307712&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,FEMALE,Dog,"Crossbred Canine/dog, Pit Bull",Galliprant 60 mg - Tablet,Lack of efficacy - NOS,1,1,NA,2024-02-13T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_004323,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000310828&_xt=AER&_xf=pdf""> AER </a>",Other,United States,FEMALE,Dog,Shepherd Dog - Australian,Galliprant 60 mg - Tablet,"Bloody diarrhoea, Diarrhoea, Flatulence, Not eating, Vomiting",1,1,NA,2024-02-19T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_004353,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000306520&_xt=AER&_xf=pdf""> AER </a>",Other,United States,MALE,Dog,Dachshund (unspecified),Galliprant 20 mg - Tablet,Wobbliness,1,1,NA,2024-02-09T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_004646,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000311294&_xt=AER&_xf=pdf""> AER </a>",Other,United States,FEMALE,Dog,Shepherd Dog - Australian,"Galliprant 60 mg - Tablet, Simparica 10 mg - Chewable tablet, Simparica 120 mg - Chewable tablet, Simparica 20 mg - Chewable tablet, Simparica 40 mg - Chewable tablet, Simparica 5 mg - Chewable tablet, Simparica 80 mg - Chewable tablet","Appetite loss, Bloody diarrhoea, Flatulence, Vomiting",1,1,NA,2024-02-20T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_004899,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000307446&_xt=AER&_xf=pdf""> AER </a>",Animal owner,United States,FEMALE,Dog,Dog (unknown),"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Death,1,1,1,2024-02-12T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_005084,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000308205&_xt=AER&_xf=pdf""> AER </a>",Other,United States,MALE,Dog,"Crossbred Canine/dog, Maltese","Cerenia 10 mg/ml  - Solution for injection, Cerenia 16 mg  - Tablet, Cerenia 160 mg  - Tablet, Cerenia 24 mg  - Tablet, Cerenia 60 mg - Tablet, Galliprant 20 mg - Tablet","Elevated alanine aminotransferase (ALT), Elevated serum alkaline phosphatase (ALP)",1,1,NA,2024-02-13T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_005561,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000311003&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,MALE,Dog,Dog (unknown),"Apoquel 16 mg - Chewable tablet, Apoquel 16 mg - Film-coated tablet, Apoquel 3.6 mg - Chewable tablet, Apoquel 3.6 mg - Film-coated tablet, Apoquel 5.4 mg - Chewable tablet, Apoquel 5.4 mg - Film-coated tablet, Cytopoint 10 mg/ml - Solution for injection, Cytopoint 20 mg/ml - Solution for injection, Cytopoint 30 mg/ml - Solution for injection, Cytopoint 40 mg/ml - Solution for injection, Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet","Allergy NOS, Bone and joint disorder NOS, Hip dysplasia, Implant site bruising, Implant site haematoma, Implant site haemorrhage, Implant site swelling, Lack of efficacy - NOS, Pyoderma",1,1,NA,2024-02-20T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_005593,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000310193&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,MALE,Dog,Pit Bull,"Apoquel 16 mg - Chewable tablet, Apoquel 16 mg - Film-coated tablet, Apoquel 3.6 mg - Chewable tablet, Apoquel 3.6 mg - Film-coated tablet, Apoquel 5.4 mg - Chewable tablet, Apoquel 5.4 mg - Film-coated tablet, Galliprant 100 mg - Tablet","Blood in faeces, Elevated alanine aminotransferase (ALT)",1,1,NA,2024-02-19T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_005682,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000310891&_xt=AER&_xf=pdf""> AER </a>",Animal owner,United States,MALE,Dog,"Dog (unknown), Retriever - Golden",Galliprant 60 mg - Tablet,Lack of efficacy - NOS,1,1,NA,2024-02-19T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_005887,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000314092&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,FEMALE,Dog,Shepherd Dog - Australian,Galliprant 60 mg - Tablet,"Elevated alanine aminotransferase (ALT), Elevated serum alkaline phosphatase (ALP), Increased weight, Lack of efficacy - NOS",1,1,NA,2024-02-26T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_005997,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000313255&_xt=AER&_xf=pdf""> AER </a>",Other,United States,UNKNOWN,Dog,Dog (unknown),"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Death,1,1,1,2024-02-23T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_006242,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000313190&_xt=AER&_xf=pdf""> AER </a>",Other,United States,MALE,Dog,Crossbred Canine/dog,Galliprant 100 mg - Tablet,Bloody diarrhoea,1,1,NA,2024-02-23T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_006610,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000314792&_xt=AER&_xf=pdf""> AER </a>",Animal owner,United States,FEMALE,Dog,Dog (unknown),Galliprant 60 mg - Tablet,"Diarrhoea, Lethargy (see also Central nervous system depression in Neurological), Tremor",1,1,NA,2024-02-27T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_006936,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000314111&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,FEMALE,Dog,"Chihuahua, Shih Tzu",Galliprant 20 mg - Tablet,"Anorexia, Diarrhoea",1,1,NA,2024-02-26T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_007203,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000354345&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,MALE,Dog,Bullmastiff,Galliprant 100 mg - Tablet,"Death by euthanasia, Seizure NOS",1,1,1,2024-05-08T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_007215,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000446371&_xt=AER&_xf=pdf""> AER </a>",Animal owner,United States,FEMALE,Dog,Retriever - Labrador,"Galliprant 100 mg - Tablet, INTERCEPTOR PLUS compresse rivestite da 23 mg/460 mg per cani, PROGRAM Plus","Allergy NOS, General illness, Hot spot (pyotraumatic dermatitis), Lethargy (see also Central nervous system depression in Neurological), Panting, Product defect NOS, Scratching, Vomiting, Weight gain, Wound",1,1,NA,2024-10-16T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_007239,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000315435&_xt=AER&_xf=pdf""> AER </a>",Animal owner,United States,FEMALE,Dog,Crossbred Canine/dog,Galliprant 60 mg - Tablet,"Excessive chewing, licking and/or grooming, Gagging, Vomiting",1,1,NA,2024-02-28T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_007447,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000328613&_xt=AER&_xf=pdf""> AER </a>",Other,United States,MALE,Dog,Spitz - German Pomeranian,"BRONCHI-SHIELD, Galliprant 20 mg - Tablet, Simparica Trio 12 mg + 0.24 mg + 50 mg - Chewable tablet, Simparica Trio 24 mg + 0.48 mg + 100 mg - Chewable tablet, Simparica Trio 3 mg + 0.06 mg + 12.5 mg - Chewable tablet, Simparica Trio 48 mg + 0.96 mg + 200 mg - Chewable tablet, Simparica Trio 6 mg + 0.12 mg + 25 mg - Chewable tablet, Simparica Trio 72 mg + 1.44 mg + 300 mg - Chewable tablet, VERSICAN PLUS BB IN LYOPHILISAT ET SOLVANT POUR GOUTTES NASALES, SUSPENSION POUR CHIENS, Versican Plus Bb IN, Lyophilisat et solvant pour suspension nasale en gouttes, pour chiens",Lack of efficacy - NOS,1,1,NA,2024-03-09T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_007543,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000316622&_xt=AER&_xf=pdf""> AER </a>",Other,United States,FEMALE,Dog,Terrier (unspecified),"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet","Seizure NOS, Staring",1,1,NA,2024-03-01T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_007743,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000321966&_xt=AER&_xf=pdf""> AER </a>",Other,United States,MALE,Dog,"Poodle (unspecified), Retriever - Golden",Galliprant 60 mg - Tablet,"Appetite loss, Eosinopenia, Increased percentage reticulocytes, Loose stool, Other abnormal test result NOS, Thrombocytosis, Vomiting",1,1,NA,2024-03-12T00:00:00Z,2024_eudra_galliprant.csv,2024
USA-ZZELANCO-US2024_007783,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000316816&_xt=AER&_xf=pdf""> AER </a>",Veterinarian,United States,UNKNOWN,Dog,Dog (unknown),"Galliprant 100 mg - Tablet, Galliprant 20 mg - Tablet, Galliprant 60 mg - Tablet",Lack of efficacy - NOS,1,1,NA,2024-03-04T00:00:00Z,2024_eudra_galliprant.csv,2024
